,session,method,gender,emotion,n_annotators,agreement,path,transcript,duration
174,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F001.wav," It's been three and a half years.  Why all of a sudden?
",4.54
175,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F004.wav," What is going on here, Joe?
",3.5199375
176,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F005.wav," The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.
",8.4399375
177,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F008.wav," Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.
",10.17
178,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F009.wav," I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.
",13.615
179,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F011.wav," Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.
",10.319125
180,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F012.wav," Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.
",8.99
181,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F013.wav," You above all have got to believe. Just don't stop believing.
",4.6499375
182,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M000.wav," Well, maybe he wanted see her.
",4.500625
183,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav," Well uh, He grew up next door to the girl, why wouldn't he want to see her?
",7.17
184,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M002.wav," Don't look at me like that.  He didn't tell me anything he told you.
",5.6399375
185,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M003.wav," How do you know he's even thinking about it?
",2.5
186,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M004.wav," Oh so what?
",2.5199375
187,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M005.wav," Okay, now listen, kids...
",3.6999375
188,1,script,M,fru,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M006.wav," Listen. Line. You can't read her mind.
",1.7599375
189,1,script,M,neu,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M007.wav," And how do you know why she's waited.
",2.5199375
190,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M008.wav," Okay, look it's a beautiful day.  Why are we arguing?
",5.91
191,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M009.wav," What do you want me to do?  What do you want?
",4.25
192,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M010.wav," Kate...
",2.0324375
193,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M011.wav," [BREATHING]
",1.049125
194,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M012.wav," All right, calm yourself.
",2.3799375
195,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M013.wav," Okay, calm yourself. Alright.
",3.8274375
196,1,script,M,fru,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M014.wav," calm yourself.
",2.3499375
197,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M015.wav," What does that mean? Me above all? What does that mean?
",4.5824375
198,1,script,M,ang,3,2,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M016.wav," Look at you. You're shaking.
",5.23
199,1,script,M,ang,3,3,Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M017.wav," What the hell do you want from me, Kate?
",4.05
200,1,impro,M,neu,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F000.wav," You okay?
",2.5845
201,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F001.wav," What's happened?
",3.1275
202,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F002.wav," You don't have to if you don't want to.
",2.3199375
203,1,impro,M,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F003.wav," I'm sorry to hear that.
",2.79
204,1,impro,M,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F004.wav," You've been taking care of it all?
",2.8429375
205,1,impro,M,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F005.wav," Oh Jesus.
",2.0654375
206,1,impro,M,sad,4,2,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F006.wav," He sick for awhile?
",2.528375
207,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F007.wav," Was it an accident?
",2.2138125
208,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F008.wav," how was sick?
",1.8999375
209,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F009.wav," Well, I'm confused.  He was sick or it was an accident?
",3.97
210,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F010.wav," Oh. Really fast? Oh.
",4.3675
211,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F011.wav," Yeah.
",1.54
212,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F012.wav," Yeah.
",1.3625
213,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F013.wav," Totally, yeah.
",2.9499375
214,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F014.wav," Mmhmm.
",1.3724375
215,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F015.wav," Lock
",1.2175
216,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F016.wav," Mmhmm.
",1.8399375
217,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F017.wav," The plans you make [GARBAGE].
",2.4449375
218,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F018.wav," It leaves a hole for you too.
",2.34
219,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F019.wav," It leaves a hole for you too, in your plans together.
",4.1924375
220,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F020.wav," It gets better.
",3.0593125
221,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F021.wav," Mmhmm.
",2.0046875
222,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F022.wav," MMhmm.
",1.9499375
223,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F023.wav," Mmhmm.
",1.99
224,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F024.wav," How long did you know each other?
",2.792375
225,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F025.wav," That's a long time.
",1.8570625
226,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F026.wav," It's good that you were there.
",2.9713125
227,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F027.wav," Yeah.
",2.1099375
228,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F028.wav," Are there things you wish you'd done differently?
",3.5921875
229,1,impro,M,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M000.wav," Yeah, I'm just-- yeah
",4.0466875
230,1,impro,M,sad,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M001.wav," Just kind of feel numb, you know.
",3.709125
231,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M002.wav," You didn't even hear?
",4.3018125
232,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M003.wav," [BREATHING] Umm.
",3.6
233,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M004.wav," God I've told this story so many times. Umm.
",3.8899375
234,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M005.wav," I just...I just basically lost someone that was really close to me.
",3.4625
235,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M006.wav," And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because...
",15.5799375
236,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M007.wav," He kind of didn't have anyone to take care of that for him, so--
",4.0
237,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M008.wav," It's just really...really messed up.
",4.2680625
238,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M009.wav," No.
",3.3705
239,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M010.wav," Just like it.
",3.481375
240,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M011.wav," No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --
",6.595
241,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M012.wav," What?
",1.457125
242,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M013.wav," He was sick. He got sick. He got sick but it happened really, really fast, you know.
",5.1324375
243,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M014.wav," It was kind of like boom... done
",3.3199375
244,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M015.wav," It's just really weird because he was really young you know and it kind of like...
",5.0199375
245,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M016.wav," --it just kind of freaks you out.
",2.2624375
246,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M017.wav," So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.
",23.74
247,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M018.wav," Exactly, you know, and like he had so many plans and he was going to do...
",3.8799375
248,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M019.wav," so many things, you know?
",2.85
249,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M020.wav," What?
",1.3899375
250,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M021.wav," Yeah.
",2.1299375
251,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M022.wav," He was a really, really good guy.
",3.0523125
252,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M023.wav," A lot of people loved him.
",2.952625
253,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M024.wav," You know, it's like affecting a lot of people it's not just me, you know?
",4.3799375
254,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M025.wav," Umm...
",1.34
255,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M026.wav," For like eight years.
",2.922125
256,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M027.wav," Yeah.
",2.0099375
257,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M028.wav," Yeah, I'm glad I was there. Glad I- glad I got to be there.
",4.35925
258,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M029.wav," So weird,
",2.1899375
259,1,impro,M,sad,4,4,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M030.wav," like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know.
",6.72
260,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F000.wav," Yeah.
",0.9399375
261,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F001.wav," [LAUGHTER]. For softball? That's unbelievable. Is it slow pitch?
",7.17
262,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F003.wav," Pinch hitting softball.
",2.75
263,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F004.wav," That is incredible.
",2.7699375
264,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F005.wav," That's amazing. They pay for everything?
",3.55
265,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F006.wav," Your housing, books, everything? That is incredible.
",4.7024375
266,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F007.wav," That is incredible. Do you get like a per diem?
",4.1375
267,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F008.wav," You should...You should look into that.
",2.46
268,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F009.wav," That is amazing, congratulations. Good for you.
",4.9961875
269,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F010.wav," Oh.
",1.43
270,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F011.wav," Yeah, that you probably. You should see one of these Victorian houses around by.
",5.9599375
271,1,impro,M,neu,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F012.wav," Oh. Venice beach.
",3.7099375
272,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F013.wav," Oh, you don't like that. You're west-sider?
",3.3899375
273,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F014.wav," Okay. That would be way too much of a commute you can't do that. Especially- I know especially from--I don't know, what I was going to say, I don't know.
",11.2675
274,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F015.wav," I don't know. Commuting from what Malibu that would be ridiculous.
",3.9975
275,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F016.wav," Oh yeah. He'd drop you right off at practice?
",6.2399375
276,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F018.wav," They have those neon--softballs.  They're like day-glow you can see them anywhere.
",4.75
277,1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F020.wav," Oh. That is incredible. Is it--
",4.1
278,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F021.wav," do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that.
",7.2624375
279,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F022.wav," Who do you play? Like do--are you like... nationally ranked?
",5.2599375
280,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F023.wav," That is unbelievable.
",2.73
281,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F024.wav," I would put that right up there with--ping-pong.
",2.495
282,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F025.wav," I mean not to denigrate what you are doing.  I think that's great.
",3.605
283,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F026.wav," No, no.  I love softball. I played softball all the time.
",5.2099375
284,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F027.wav," I am not saying you should be. I'm not no. I think it's great I think you should be incredibly proud yourself especially because you're going to U.S.C for free for doing it. For free.
",11.62
285,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M000.wav," Check this out.  You know how I've told you I've been really into like softball recently?
",5.2988125
286,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M001.wav," Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball.
",6.5299375
287,1,impro,M,exc,4,4,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M002.wav," For softball.  They're going to pay me to go to school. Isn't that awesome?
",5.1299375
288,1,impro,M,exc,4,4,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M003.wav," Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here.
",13.46
289,1,impro,M,exc,4,4,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M004.wav," I know. For softball, yeah.
",3.8999375
290,1,impro,M,exc,4,4,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M005.wav," Yeah, everything. Every like- free ride and I get to, you know, like be on like a Trojans sports team too. And it's like cool. Isn't it awesome?
",9.5
291,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M007.wav," Thank you.
",1.68
292,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M008.wav," But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.
",4.8199375
293,1,impro,M,exc,4,2,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M009.wav," Where should I move?
",1.97
294,1,impro,M,exc,4,3,Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M010.wav," That's a really good idea. Or I could go to like Santa Monica. Go beach. Venice beach, yeah a little dirty though. I don't want to go to Venice beach. But - Malibu. All right.
",12.501625
